CMDLINE /usr/bin/python3 launcher.py
MEM 174.019531 1555054311.4460
MEM 174.019531 1555054311.5660
MEM 174.019531 1555054311.6869
MEM 174.019531 1555054311.8112
MEM 174.019531 1555054311.9363
MEM 174.019531 1555054312.0658
MEM 174.019531 1555054312.1977
MEM 174.019531 1555054312.3221
MEM 174.019531 1555054312.4745
MEM 174.019531 1555054312.6356
MEM 174.019531 1555054312.7855
MEM 174.019531 1555054312.9147
MEM 174.019531 1555054313.0338
MEM 174.019531 1555054313.1601
MEM 174.019531 1555054313.2934
MEM 174.019531 1555054313.4327
MEM 174.019531 1555054313.5564
MEM 174.019531 1555054313.6831
MEM 174.019531 1555054313.8249
MEM 174.019531 1555054313.9629
MEM 174.019531 1555054314.0994
MEM 174.019531 1555054314.2411
MEM 174.019531 1555054314.3742
MEM 174.019531 1555054314.5166
MEM 174.019531 1555054314.6623
MEM 174.019531 1555054314.8004
MEM 174.019531 1555054314.9451
MEM 174.019531 1555054315.0732
MEM 174.019531 1555054315.2196
MEM 174.019531 1555054315.3625
MEM 174.019531 1555054315.5009
MEM 174.019531 1555054315.6307
MEM 174.019531 1555054315.7666
MEM 174.019531 1555054315.9082
MEM 174.019531 1555054316.0369
MEM 174.019531 1555054316.1659
MEM 174.988281 1555054316.2939
MEM 174.988281 1555054316.4189
MEM 174.988281 1555054316.5436
MEM 174.988281 1555054316.6744
MEM 174.988281 1555054316.8033
MEM 174.988281 1555054316.9366
MEM 174.988281 1555054317.0830
MEM 174.988281 1555054317.2317
MEM 174.988281 1555054317.3889
MEM 174.988281 1555054317.5548
MEM 174.988281 1555054317.6973
MEM 174.988281 1555054317.8326
MEM 174.988281 1555054317.9805
MEM 174.988281 1555054318.1356
MEM 174.988281 1555054318.2720
MEM 174.988281 1555054318.4057
MEM 174.988281 1555054318.5498
MEM 174.988281 1555054318.6861
MEM 174.988281 1555054318.8406
MEM 174.988281 1555054318.9928
MEM 174.988281 1555054319.1422
MEM 174.988281 1555054319.2739
MEM 174.988281 1555054319.4075
MEM 174.988281 1555054319.5361
MEM 174.988281 1555054319.6664
MEM 174.988281 1555054319.7904
MEM 174.988281 1555054319.9161
MEM 174.988281 1555054320.0491
MEM 174.988281 1555054320.1808
MEM 174.988281 1555054320.3102
MEM 174.988281 1555054320.4439
MEM 174.988281 1555054320.5867
MEM 174.988281 1555054320.7326
MEM 174.988281 1555054320.8693
MEM 174.988281 1555054321.0074
MEM 174.988281 1555054321.1431
MEM 174.988281 1555054321.2802
MEM 174.988281 1555054321.4271
MEM 174.988281 1555054321.5695
MEM 174.988281 1555054321.6902
MEM 174.988281 1555054321.8212
MEM 174.988281 1555054321.9458
MEM 174.988281 1555054322.1038
MEM 175.675781 1555054322.2502
MEM 175.675781 1555054322.3887
MEM 175.675781 1555054322.5141
MEM 191.402344 1555054322.6348
MEM 200.425781 1555054322.7779
MEM 214.089844 1555054322.9268
MEM 232.652344 1555054323.0696
MEM 239.355469 1555054323.2042
MEM 239.355469 1555054323.3338
MEM 239.355469 1555054323.4645
MEM 239.355469 1555054323.6231
MEM 143.628906 1555054323.7787
MEM 143.628906 1555054323.9397
MEM 145.429688 1555054324.0845
MEM 151.875000 1555054324.2323
MEM 158.578125 1555054324.3929
MEM 158.578125 1555054324.5265
MEM 166.570312 1555054324.6687
MEM 167.601562 1555054324.8064
MEM 167.601562 1555054324.9543
MEM 169.921875 1555054325.1047
MEM 182.554688 1555054325.2468
MEM 195.703125 1555054325.3814
MEM 209.109375 1555054325.5281
MEM 221.484375 1555054325.6664
MEM 235.406250 1555054325.8028
MEM 249.070312 1555054325.9334
MEM 261.703125 1555054326.0622
MEM 275.367188 1555054326.1883
MEM 287.226562 1555054326.3283
MEM 302.953125 1555054326.4738
MEM 328.992188 1555054326.6158
MEM 336.726562 1555054326.7418
MEM 344.976562 1555054326.8736
MEM 353.226562 1555054326.9988
MEM 355.804688 1555054327.1338
MEM 355.804688 1555054327.2731
MEM 355.804688 1555054327.4070
MEM 295.335938 1555054327.5494
MEM 303.328125 1555054327.7114
MEM 144.398438 1555054327.8648
MEM 154.195312 1555054328.0141
MEM 159.351562 1555054328.1627
MEM 166.054688 1555054328.2939
MEM 167.343750 1555054328.4170
MEM 175.335938 1555054328.5743
MEM 175.335938 1555054328.7323
MEM 175.335938 1555054328.8757
MEM 175.335938 1555054329.0172
MEM 175.335938 1555054329.1474
MEM 175.335938 1555054329.2718
MEM 175.335938 1555054329.4140
MEM 175.335938 1555054329.5533
MEM 175.335938 1555054329.6901
MEM 175.335938 1555054329.8286
MEM 175.335938 1555054329.9610
MEM 175.335938 1555054330.0963
MEM 175.335938 1555054330.2293
MEM 175.335938 1555054330.3567
MEM 175.335938 1555054330.4842
MEM 175.335938 1555054330.6124
MEM 175.335938 1555054330.7511
MEM 175.335938 1555054330.8816
MEM 175.335938 1555054331.0198
MEM 175.851562 1555054331.1564
MEM 175.851562 1555054331.3008
MEM 178.945312 1555054331.4253
MEM 194.156250 1555054331.5642
MEM 203.953125 1555054331.7025
MEM 214.781250 1555054331.8387
MEM 228.187500 1555054331.9851
MEM 239.273438 1555054332.1233
MEM 239.273438 1555054332.2528
MEM 239.273438 1555054332.3859
MEM 239.273438 1555054332.5127
MEM 239.273438 1555054332.6426
MEM 143.628906 1555054332.7711
MEM 143.628906 1555054332.8998
MEM 143.628906 1555054333.0550
MEM 143.628906 1555054333.1930
MEM 157.031250 1555054333.3328
MEM 159.351562 1555054333.4654
MEM 159.351562 1555054333.5942
MEM 159.351562 1555054333.7141
MEM 159.351562 1555054333.8304
MEM 159.351562 1555054333.9464
MEM 159.351562 1555054334.0626
MEM 159.351562 1555054334.1770
MEM 159.351562 1555054334.2939
MEM 159.351562 1555054334.4200
MEM 159.351562 1555054334.5456
MEM 159.351562 1555054334.6668
MEM 159.351562 1555054334.7843
MEM 159.351562 1555054334.9004
MEM 159.351562 1555054335.0189
MEM 159.351562 1555054335.1356
MEM 159.351562 1555054335.2511
MEM 159.351562 1555054335.3673
MEM 159.351562 1555054335.4846
MEM 159.351562 1555054335.5999
MEM 159.351562 1555054335.7168
MEM 159.351562 1555054335.8349
MEM 159.351562 1555054335.9513
MEM 159.351562 1555054336.0685
MEM 159.351562 1555054336.1882
MEM 159.351562 1555054336.3114
MEM 159.867188 1555054336.4346
MEM 167.859375 1555054336.5595
MEM 192.351562 1555054336.6813
MEM 207.820312 1555054336.7960
MEM 225.093750 1555054336.9115
MEM 239.273438 1555054337.0263
MEM 239.273438 1555054337.1408
MEM 239.273438 1555054337.2587
MEM 143.636719 1555054337.3801
MEM 143.636719 1555054337.5051
MEM 143.636719 1555054337.6232
MEM 143.636719 1555054337.7438
MEM 151.367188 1555054337.8704
MEM 151.367188 1555054337.9922
MEM 151.367188 1555054338.1207
MEM 151.367188 1555054338.2379
MEM 151.367188 1555054338.3574
MEM 151.367188 1555054338.4898
MEM 151.367188 1555054338.6122
MEM 159.359375 1555054338.7528
MEM 159.359375 1555054338.8799
MEM 159.359375 1555054338.9964
MEM 159.359375 1555054339.1135
MEM 159.359375 1555054339.2282
MEM 159.359375 1555054339.3437
MEM 159.359375 1555054339.4641
MEM 159.359375 1555054339.5876
MEM 159.359375 1555054339.7052
MEM 159.359375 1555054339.8271
MEM 159.359375 1555054339.9423
MEM 159.359375 1555054340.0564
MEM 159.359375 1555054340.1735
MEM 159.359375 1555054340.2911
MEM 159.359375 1555054340.4097
MEM 159.359375 1555054340.5292
MEM 159.359375 1555054340.6461
MEM 159.359375 1555054340.7655
MEM 159.359375 1555054340.8847
MEM 159.359375 1555054341.0046
MEM 159.359375 1555054341.1388
MEM 159.359375 1555054341.2663
MEM 159.359375 1555054341.3947
MEM 159.359375 1555054341.5256
MEM 159.359375 1555054341.6525
MEM 159.359375 1555054341.7782
MEM 159.359375 1555054341.9024
MEM 159.359375 1555054342.0244
MEM 159.359375 1555054342.1478
MEM 159.359375 1555054342.2695
MEM 159.359375 1555054342.3901
MEM 159.359375 1555054342.5117
MEM 159.875000 1555054342.6322
MEM 167.351562 1555054342.7551
MEM 175.343750 1555054342.8797
MEM 175.343750 1555054342.9985
MEM 175.343750 1555054343.1141
MEM 175.343750 1555054343.2300
MEM 175.343750 1555054343.3466
MEM 175.343750 1555054343.4663
MEM 175.343750 1555054343.5898
MEM 175.343750 1555054343.7135
MEM 175.343750 1555054343.8337
MEM 175.343750 1555054343.9516
MEM 175.343750 1555054344.0679
MEM 175.343750 1555054344.1841
MEM 175.343750 1555054344.3025
MEM 175.343750 1555054344.4216
MEM 175.343750 1555054344.5403
MEM 175.859375 1555054344.6574
MEM 175.859375 1555054344.7732
MEM 196.742188 1555054344.8881
MEM 212.210938 1555054345.0021
MEM 238.250000 1555054345.1187
MEM 239.539062 1555054345.2340
MEM 239.539062 1555054345.3507
MEM 239.539062 1555054345.4713
MEM 143.710938 1555054345.5948
MEM 143.710938 1555054345.7230
MEM 143.710938 1555054345.8538
MEM 159.433594 1555054345.9807
MEM 159.433594 1555054346.0976
MEM 159.433594 1555054346.2128
MEM 159.433594 1555054346.3286
MEM 159.433594 1555054346.4507
MEM 159.433594 1555054346.5695
MEM 159.433594 1555054346.6930
MEM 159.433594 1555054346.8184
MEM 159.433594 1555054346.9459
MEM 159.433594 1555054347.0657
MEM 159.433594 1555054347.1798
MEM 159.433594 1555054347.2963
MEM 159.433594 1555054347.4150
MEM 159.433594 1555054347.5335
MEM 159.433594 1555054347.6523
MEM 159.433594 1555054347.7688
MEM 159.433594 1555054347.8883
MEM 159.433594 1555054348.0116
MEM 159.433594 1555054348.1456
MEM 160.464844 1555054348.2693
MEM 168.972656 1555054348.3883
MEM 183.152344 1555054348.5093
MEM 198.621094 1555054348.6331
MEM 214.605469 1555054348.7586
MEM 231.621094 1555054348.8824
MEM 247.863281 1555054349.0018
MEM 263.332031 1555054349.1217
MEM 283.183594 1555054349.2415
MEM 297.105469 1555054349.3606
MEM 329.074219 1555054349.4822
MEM 340.417969 1555054349.6010
MEM 351.761719 1555054349.7163
MEM 356.144531 1555054349.8321
MEM 356.144531 1555054349.9492
MEM 303.449219 1555054350.0683
MEM 143.750000 1555054350.1906
MEM 151.480469 1555054350.3163
MEM 159.472656 1555054350.4591
MEM 159.472656 1555054350.6052
MEM 159.472656 1555054350.7360
MEM 159.472656 1555054350.8700
MEM 159.472656 1555054351.0059
MEM 159.472656 1555054351.1462
MEM 159.472656 1555054351.2767
MEM 159.472656 1555054351.4079
MEM 159.472656 1555054351.5402
MEM 159.472656 1555054351.6681
MEM 159.472656 1555054351.7951
MEM 159.472656 1555054351.9186
MEM 159.472656 1555054352.0478
MEM 159.472656 1555054352.1671
MEM 159.472656 1555054352.2867
MEM 159.472656 1555054352.4105
MEM 159.472656 1555054352.5370
MEM 159.472656 1555054352.6642
MEM 159.472656 1555054352.8039
MEM 159.472656 1555054352.9564
MEM 159.472656 1555054353.0989
MEM 159.472656 1555054353.2381
MEM 159.472656 1555054353.3848
MEM 159.472656 1555054353.5318
MEM 159.472656 1555054353.6733
MEM 159.472656 1555054353.8106
MEM 166.949219 1555054353.9419
MEM 166.949219 1555054354.0988
MEM 166.949219 1555054354.2383
MEM 166.949219 1555054354.3683
MEM 166.949219 1555054354.5062
MEM 166.949219 1555054354.6594
MEM 166.949219 1555054354.8078
MEM 166.949219 1555054354.9418
MEM 166.949219 1555054355.0699
MEM 166.949219 1555054355.1924
MEM 166.949219 1555054355.3101
MEM 166.949219 1555054355.4280
MEM 166.949219 1555054355.5472
MEM 166.949219 1555054355.6694
MEM 166.949219 1555054355.7898
MEM 167.207031 1555054355.9336
MEM 167.207031 1555054356.0713
MEM 167.207031 1555054356.1983
MEM 167.207031 1555054356.3232
MEM 167.207031 1555054356.4637
MEM 167.207031 1555054356.6009
MEM 167.207031 1555054356.7264
MEM 167.207031 1555054356.8597
MEM 167.207031 1555054356.9839
MEM 175.457031 1555054357.1132
MEM 181.902344 1555054357.2438
MEM 181.902344 1555054357.3781
MEM 183.449219 1555054357.5015
MEM 183.449219 1555054357.6264
MEM 183.449219 1555054357.7561
MEM 183.449219 1555054357.8889
MEM 183.449219 1555054358.0209
MEM 183.449219 1555054358.1497
MEM 183.449219 1555054358.2774
MEM 183.449219 1555054358.4053
MEM 183.449219 1555054358.5417
MEM 183.449219 1555054358.6769
MEM 183.449219 1555054358.8052
MEM 183.449219 1555054358.9338
MEM 183.449219 1555054359.0621
MEM 183.449219 1555054359.1809
MEM 183.449219 1555054359.2985
MEM 183.449219 1555054359.4197
MEM 183.449219 1555054359.5535
MEM 183.449219 1555054359.6967
MEM 183.449219 1555054359.8472
MEM 183.449219 1555054360.0016
MEM 183.449219 1555054360.1305
MEM 183.449219 1555054360.2609
MEM 183.449219 1555054360.3836
MEM 183.449219 1555054360.5110
MEM 183.449219 1555054360.6398
MEM 183.449219 1555054360.7679
MEM 183.449219 1555054360.8981
MEM 183.449219 1555054361.0318
MEM 183.449219 1555054361.1648
MEM 183.449219 1555054361.2982
MEM 183.449219 1555054361.4306
MEM 183.449219 1555054361.5608
MEM 183.449219 1555054361.6920
MEM 183.449219 1555054361.8219
MEM 183.449219 1555054361.9523
MEM 183.449219 1555054362.0804
MEM 183.449219 1555054362.2101
MEM 183.449219 1555054362.3321
MEM 183.449219 1555054362.4496
MEM 183.449219 1555054362.5704
MEM 183.449219 1555054362.6870
MEM 183.449219 1555054362.8056
MEM 183.449219 1555054362.9229
MEM 183.449219 1555054363.0387
MEM 183.449219 1555054363.1609
MEM 183.449219 1555054363.2840
MEM 183.449219 1555054363.4113
MEM 183.449219 1555054363.5364
MEM 183.449219 1555054363.6619
MEM 183.449219 1555054363.7803
MEM 183.449219 1555054363.8977
MEM 183.449219 1555054364.0125
MEM 183.449219 1555054364.1309
MEM 183.449219 1555054364.2481
MEM 183.449219 1555054364.3692
MEM 183.449219 1555054364.4868
MEM 183.449219 1555054364.6069
MEM 183.449219 1555054364.7238
MEM 183.449219 1555054364.8388
MEM 183.449219 1555054364.9573
MEM 183.449219 1555054365.0797
MEM 183.449219 1555054365.1960
MEM 183.449219 1555054365.3120
MEM 183.449219 1555054365.4306
MEM 183.449219 1555054365.5489
MEM 183.449219 1555054365.6633
MEM 183.449219 1555054365.7789
MEM 183.449219 1555054365.8950
MEM 183.449219 1555054366.0128
MEM 183.449219 1555054366.1292
MEM 183.449219 1555054366.2481
MEM 183.449219 1555054366.3665
MEM 183.449219 1555054366.4902
MEM 183.449219 1555054366.6096
MEM 183.449219 1555054366.7278
MEM 183.449219 1555054366.8453
MEM 183.449219 1555054366.9711
MEM 183.449219 1555054367.0947
MEM 183.449219 1555054367.2106
MEM 183.449219 1555054367.3295
MEM 183.449219 1555054367.4477
MEM 183.449219 1555054367.5684
MEM 183.449219 1555054367.6849
MEM 183.449219 1555054367.8011
MEM 183.449219 1555054367.9167
MEM 183.449219 1555054368.0368
MEM 183.449219 1555054368.1572
MEM 183.449219 1555054368.2732
MEM 183.449219 1555054368.3932
MEM 183.449219 1555054368.5176
MEM 183.449219 1555054368.6331
MEM 183.449219 1555054368.7489
MEM 183.449219 1555054368.8631
MEM 183.449219 1555054368.9806
MEM 183.449219 1555054369.1005
MEM 183.449219 1555054369.2167
MEM 183.449219 1555054369.3312
MEM 183.449219 1555054369.4474
MEM 183.449219 1555054369.5630
MEM 183.449219 1555054369.6852
MEM 183.449219 1555054369.8090
MEM 183.449219 1555054369.9345
MEM 183.449219 1555054370.0546
MEM 183.449219 1555054370.1731
MEM 183.449219 1555054370.2962
MEM 183.449219 1555054370.4219
MEM 183.449219 1555054370.5420
MEM 183.449219 1555054370.6663
MEM 183.449219 1555054370.7902
MEM 183.449219 1555054370.9167
MEM 183.449219 1555054371.0431
MEM 183.449219 1555054371.1694
MEM 183.449219 1555054371.2965
MEM 183.449219 1555054371.4204
MEM 183.449219 1555054371.5438
MEM 183.449219 1555054371.6701
MEM 183.449219 1555054371.7946
MEM 183.449219 1555054371.9185
MEM 183.449219 1555054372.0430
MEM 183.449219 1555054372.1699
MEM 183.449219 1555054372.2967
MEM 183.449219 1555054372.4189
MEM 183.449219 1555054372.5352
MEM 183.449219 1555054372.6547
MEM 183.449219 1555054372.7733
MEM 183.449219 1555054372.8908
MEM 183.449219 1555054373.0083
MEM 183.449219 1555054373.1289
MEM 183.449219 1555054373.2500
MEM 183.449219 1555054373.3715
MEM 183.449219 1555054373.4932
MEM 183.449219 1555054373.6140
MEM 183.449219 1555054373.7308
MEM 183.449219 1555054373.8491
MEM 183.449219 1555054373.9659
MEM 183.703125 1555054374.0852
MEM 183.703125 1555054374.2042
MEM 183.703125 1555054374.3197
MEM 183.703125 1555054374.4364
MEM 183.703125 1555054374.5540
MEM 183.703125 1555054374.6708
MEM 183.703125 1555054374.7908
MEM 183.703125 1555054374.9125
MEM 183.703125 1555054375.0276
MEM 183.703125 1555054375.1510
MEM 183.703125 1555054375.2695
MEM 183.703125 1555054375.3878
MEM 183.703125 1555054375.5060
MEM 183.703125 1555054375.6228
MEM 183.703125 1555054375.7409
MEM 183.703125 1555054375.8653
MEM 183.703125 1555054376.0017
MEM 183.703125 1555054376.1402
MEM 183.703125 1555054376.2768
MEM 183.703125 1555054376.3954
MEM 183.703125 1555054376.5241
MEM 183.703125 1555054376.6382
MEM 183.703125 1555054376.7555
MEM 183.703125 1555054376.8729
MEM 183.703125 1555054376.9907
MEM 183.703125 1555054377.1099
MEM 183.703125 1555054377.2300
MEM 183.703125 1555054377.3527
MEM 183.703125 1555054377.4711
MEM 183.703125 1555054377.5897
MEM 183.703125 1555054377.7101
MEM 183.703125 1555054377.8375
MEM 183.703125 1555054377.9621
MEM 183.703125 1555054378.0868
MEM 183.703125 1555054378.2102
MEM 183.703125 1555054378.3268
MEM 183.703125 1555054378.4499
MEM 183.703125 1555054378.5685
MEM 183.703125 1555054378.6875
MEM 183.703125 1555054378.8064
MEM 183.703125 1555054378.9295
MEM 183.703125 1555054379.0454
MEM 183.703125 1555054379.1616
MEM 183.703125 1555054379.2764
MEM 183.703125 1555054379.3952
MEM 183.703125 1555054379.5127
MEM 183.703125 1555054379.6310
MEM 183.703125 1555054379.7468
MEM 183.703125 1555054379.8619
MEM 183.703125 1555054379.9797
MEM 183.703125 1555054380.0989
MEM 183.703125 1555054380.2150
MEM 183.703125 1555054380.3298
MEM 183.703125 1555054380.4445
MEM 183.703125 1555054380.5611
MEM 183.703125 1555054380.6769
MEM 183.703125 1555054380.7966
MEM 183.703125 1555054380.9230
MEM 183.703125 1555054381.0477
MEM 183.703125 1555054381.1750
MEM 183.703125 1555054381.2964
MEM 183.703125 1555054381.4139
MEM 183.703125 1555054381.5320
MEM 183.703125 1555054381.6535
MEM 183.703125 1555054381.7698
MEM 183.703125 1555054381.8854
MEM 183.703125 1555054382.0029
MEM 183.703125 1555054382.1179
MEM 183.703125 1555054382.2337
MEM 183.703125 1555054382.3494
MEM 183.703125 1555054382.4680
MEM 183.703125 1555054382.5855
MEM 183.703125 1555054382.7006
MEM 183.703125 1555054382.8160
MEM 183.703125 1555054382.9318
MEM 183.703125 1555054383.0493
MEM 183.703125 1555054383.1697
MEM 183.703125 1555054383.2861
MEM 183.703125 1555054383.4049
MEM 183.703125 1555054383.5242
MEM 183.703125 1555054383.6435
MEM 183.703125 1555054383.7579
MEM 183.703125 1555054383.8739
MEM 183.703125 1555054383.9908
MEM 183.703125 1555054384.1058
MEM 183.703125 1555054384.2219
MEM 183.703125 1555054384.3411
MEM 183.703125 1555054384.4596
MEM 183.703125 1555054384.5791
MEM 183.703125 1555054384.7041
MEM 183.703125 1555054384.8258
MEM 183.703125 1555054384.9450
MEM 183.703125 1555054385.0603
MEM 183.703125 1555054385.1750
MEM 183.703125 1555054385.2926
MEM 183.703125 1555054385.4109
MEM 183.703125 1555054385.5274
MEM 183.703125 1555054385.6474
MEM 183.703125 1555054385.7703
MEM 183.703125 1555054385.8858
MEM 183.703125 1555054386.0055
MEM 183.703125 1555054386.1283
MEM 183.703125 1555054386.2484
MEM 183.703125 1555054386.3713
MEM 183.703125 1555054386.4949
MEM 183.703125 1555054386.6264
MEM 183.703125 1555054386.7436
MEM 183.703125 1555054386.8592
MEM 183.703125 1555054386.9731
MEM 183.703125 1555054387.0882
MEM 183.703125 1555054387.2083
MEM 183.703125 1555054387.3224
MEM 183.703125 1555054387.4391
MEM 183.703125 1555054387.5569
MEM 183.703125 1555054387.6739
MEM 183.703125 1555054387.7881
MEM 183.703125 1555054387.9044
MEM 183.703125 1555054388.0229
MEM 183.703125 1555054388.1395
MEM 183.703125 1555054388.2550
MEM 183.703125 1555054388.3720
MEM 183.703125 1555054388.4906
MEM 183.703125 1555054388.6085
MEM 183.703125 1555054388.7307
MEM 183.703125 1555054388.8512
MEM 183.703125 1555054388.9722
MEM 183.703125 1555054389.0946
MEM 183.703125 1555054389.2191
MEM 183.703125 1555054389.3476
MEM 183.703125 1555054389.4725
MEM 183.703125 1555054389.5992
MEM 183.703125 1555054389.7201
MEM 183.703125 1555054389.8402
MEM 183.703125 1555054389.9627
MEM 183.703125 1555054390.0840
MEM 183.703125 1555054390.2064
MEM 183.703125 1555054390.3263
MEM 183.703125 1555054390.4445
MEM 183.703125 1555054390.5626
MEM 183.703125 1555054390.6814
MEM 183.703125 1555054390.8032
